name,part,way,img,detail,manual,number,step
녹차 파나코타,후식,기타,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053442_1416213282795.jpg,"녹차가루 6g, 판젤라틴 5.3g, 설탕 32g, 물 15g, 생크림 30g, 우유 55.7g, 바닐라에센스 0.1g, 통조림단팥장식용,민트장식용","['1. 볼에 물을 담고 판 젤라틴을 넣어 3분 가량 불린 뒤 건진다.', '2. 냄비에 녹차가루와 소량의 물을 넣고 진하게 섞는다.', '3. 2에 우유와 크림, 설탕, 바닐라 에센스를 넣고 약한 불에서 설탕이 녹을 정도로 끓인다.', '4. 3에 불린 젤라틴을 넣고 젤라틴이 녹을 때까지 가열한다.', '5. 용기에 녹차 파나코타를 부은 후 실온에서 식힌다.', '6. 냉장고에서 한번 더 식혀 완성한다.']",0 1 5,flex
자색고구마찹쌀푸딩,후식,끓이기,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_01121_1.png,"자색고구마(40g), 우유(120g),
찹쌀가루(4g), 소금(0.1g)","['1. 자색고구마는 솔로 문질러 깨끗하게 씻는다.', '2. 껍질을 벗기고 찐다.', '3. 찐 자색고구마와 우유, 소금을 믹서에 곱게 간다.', '4. 3번을 고운 체에 걸러 덩어리를 없앤다.', '5. 볼에 4번을 넣고 찹쌀가루를 넣어 잘 풀리도록 젓는다.', '6. 5번을 끓이다가 엉기기 시작하면 그릇에 담아 차게 식힌다.']",0 5,lacto
꽃설기,후식,찌기,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_01122_1.png,"멥쌀가루(112g), 대추(5알),
백년초가루(3.5g), 단호박가루(3.5g),
시금치가루(3.5g), 설탕(3g), 백앙금(25g),
우유(2g), 호박씨(3g)","['1. 다양한 색상의 가루를 각각 멥쌀가루와 섞은 뒤 물 15g을 넣고 섞는다.', '2. 1번을 한번 더 체에 내리고 설탕 3g을 넣고 섞는다.', '3. 2번에 불린 대추 속살을 섞는다.', '4. 찜기에 김이 오르면 면보를 깔고 모양틀을 넣은 뒤 3번을 넣는다.', '5. 윗면을 고르게 정리하고 20분 간 찐다.', '6. 호박씨, 대추로 장식한다.']",0 5,lacto
크랜베리 소보로 떡,후식,찌기,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_01123_1.png,"쌀가루(25g), 찹쌀가루(13g),
크랜베리(8g), 건포도(8g), 견과류(8g)","['1. 쌀가루, 찹쌀가루에 크랜베리, 건포도, 견과류를 섞어 믹서에 간다.', '2. 가루에 물기가 스미도록 물을 넣고 골고루 섞는다.', '3. 2번을 체에 내린다.', '4. 체에 걸러진 큰 가루는 따로 담아 떡위에 올릴 소로 사용한다.', '5. 원형틀에 3번의 가루를 담고 위에 4번의 소를 올린다.', '6. 김이 오른 찜기에서 25분 간 찐다.']",0,vegan
오미자 샹그리아,후식,기타,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_01124_1.png,"오미자(30g), 사과(80g), 오렌지(100g),
딸기(80g), 포도(80g), 배(80g)","['1. 오미자를 세척한 뒤 물에 담궈 맛을 낸다.', '2. 사과, 오렌지, 딸기, 포도, 배를 세척한다.', '3. 세척한 과일을 작고 얇게 슬라이스한다.', '4. 1번에 3번을 넣어 숙성시킨다.', '5. 따뜻하게 먹을 때는 계피를 넣어 끓인다.', '6. 컵에 담는다.']",0,vegan
톡톡! 오미자 펀치,후식,기타,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_01125_1.png,"말린오미자(5g), 배(50g), 꿀(5g), 잣(3알),
생수(150g), 각얼음(3개)","['1. 말린오미자는 깨끗이 씻은 뒤 생수 150g을 부어 하루정도 우려낸다.', '2. 우려낸 오미자를 체에 거른다.', '3. 배를 강판에 곱게 간 뒤 면포에 싸서 배즙을 짠다.', '4. 우린 오미자와 배즙을 섞은 후 꿀을 넣고 골고루 섞는다.', '5. 믹서기에 얼음을 갈아 한 스푼 얹는다.', '6. 잣을 띄워 장식한다.']",0,vegan
사과비트에이드,후식,기타,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_01126_1.png,"사과(60g), 비트(2g), 레몬즙(0.5g),
탄산수(100g)","['1. 사과(55g)와 비트는 깨끗하게 손질한 뒤 적당한 크기로 썬다.', '2. 나머지 사과는 0.5cm 주사위 모양으로 자르고 물에 담근다.', '3. 믹서에 1번을 넣고 간다.', '4. 냄비에 물기를 제거한 2번과 레몬즙을 넣고 졸인다.', '5. 냄비에 3번을 넣고 졸인다.', '6. 유리컵에 4,5번을 넣고 탄산수를 부어 완성한다.']",0,vegan
밤 라떼,후식,기타,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_01127_1.png,"밤(200g), 우유(180g), 두유(20g),
아몬드(3g)","['1. 밤을 냄비에 푹 삶는다.', '2. 삶은 밤은 반을 쪼갠 뒤 속을 파낸다.', '3. 믹서에 밤, 우유, 두유를 넣고 간다.', '4. 3번을 체에 걸러 덩어리를 제거한다.', '5. 아몬드를 잘게 다진다.', '6. 4번을 컵에 담고 다진 아몬드를 뿌린다.']",0 5,lacto
자두 라떼,후식,기타,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_01128_1.png,"자두(200g), 우유(250g), 꿀(10g), 물(15g)","['1. 자두를 깨끗이 씻어 얼린다.', '2. 얼린 자두와 꿀, 물을 믹서에 넣고 간다.', '3. 믹서에 간 자두의 일부를 얼음틀에 넣고 얼린다.', '4. 믹서에 간 자두를 컵에 담는다.', '5. 3번을 컵에 담는다.', '6. 우유를 붓는다.']",0 5,lacto
와인배숙,후식,기타,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_01129_1.png,"배(1/2개), 사과(1/2개), 레드와인(200g),
계피(5g), 통후추(6알)","['1. 배와 사과는 스쿠퍼로 동그랗게 모양을 만든다.', '2. 냄비에 와인을 넣고 계피, 통후추와 함께 약불에서 끓인다.', '3. 와인이 끓기 시작하면 배와 사과를 넣고 양이 반이 될 때까지 졸인다.', '4. 차갑게 식힌다.', '5. 4번을 용기에 담는다.', '6. 졸여진 배와 사과를 과일꼬지에 꽂아 곁들인다.']",0,vegan
유자애(愛) 빠지다,후식,기타,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_01130_1.png,"유자(200g), 밤(25g), 대추(15g), 배(50g),
석류(20g), 꿀(10g), 소금(0.5g), 물(300g)","['1. 유자는 십자로 갈집을 낸 뒤 끓는 소금물에 데쳐 껍질을 깨끗이 한다.', '2. 유자는 속을 꺼내 씨를 제거하고 유자속과 속껍질을 얇게 채 썬다.', '3. 밤, 대추, 배는 채 썰고 2번과 섞어 소를 만든다.', '4. 속을 빼낸 유자에 소를 2/3쯤 채워 입구를 실로 묶는다.', '5. 유자묶음을 용기에 채워 넣은 후 꿀물을 붓고 잘 밀봉하여 냉장고에 보관한다.', '6. 3~4주 정도 숙성한 뒤 석류를 곁들여 먹는다.']",0,vegan
쌀콩죽 요거트,후식,기타,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_01131_1.png,"우유(65g), 배(60g), 고구마(35g),
요거트(3g), 쌀가루(5g), 메주콩(5g)","['1. 우유에 요거트를 넣어 발효시킨다.', '2. 메주콩을 3시간 정도 불린 뒤 불린 콩의 3배의 물을 넣고 삶아 믹서에 간다.', '3. 쌀가루와 2번을 섞은 뒤 냄비에 끓여 쌀콩죽을 만든다.', '4. 배는 껍질을 제거하고 밥솥에 푹 삶아 믹서에 간다.', '5. 고구마는 삶아 껍질을 제거한다.', '6. 제조한 요거트(1번)에 쌀콩죽, 배즙, 고구마를 넣고 믹서에 곱게 간다.']",0 5,lacto
상큼하자두,후식,기타,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_01132_1.png,"자두(100g), 오렌지(170g), 탄산수(100g),
민트잎(5g), 얼음(145g)","['1. 자두(30g)를 잘게 다진다.', '2. 나머지 자두는 강판에 간다.', '3. 오렌지는 즙을 낸다.', '4. 오렌지 즙에 1,2번을 넣고 섞는다.', '5. 컵에 4번을 넣고 얼음을 넣은 다음 탄산수를 붓는다.', '6. 민트잎을 올린다.']",0,vegan
비트두유,후식,기타,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_01133_1.png,"비트(15g), 무첨가두유(200g),
타가토스(5g)","['1. 비트를 흐르는 물에 깨끗이 씻는다.', '2. 비트를 작게 깍뚝썰기한다', '3. 두유에 타가토스를 넣고 완전히 녹도록 섞는다.', '4. 잘라둔 비트와 3번을 믹서에 넣고 곱게 간다.', '5. 딸기우유 정도의 색이 날 때 까지 간다.', '6. 체에 걸러 건더기가 없이한다.']",0,vegan
렌틸콩 두유,후식,기타,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_01134_1.png,"렌틸콩(레드, 70g), 우유(150g),
레몬(1/2개), 딸기(130g), 꿀(15g),
판젤라틴(1.5g), 설탕(3g)","['1. 렌틸콩을 삶아 믹서에 간다.', '2. 딸기(100g)를 믹서에 갈고 1번, 우유, 꿀, 레몬즙을 넣고 섞는다.', '3. 젤라틴을 물에 담궈 불린다.', '4. 딸기를 믹서에 갈아 퓨레를 만들고 설탕을 넣고 끓인다.', '5. 4번을 식힌 뒤 젤라틴을 넣고 틀에 넣어 냉동실에서 굳힌다.', '6. 2번을 컵에 담고 위에 딸기젤리를 올린다.']",0 1 5,flex
군고구마 라떼,후식,기타,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_01135_1.png,"고구마(100g), 우유(200g), 고구마칩(5g)","['1. 고구마를 쿠킹호일에 싸 직화냄비에 넣고 약한 불에서 30분 간 굽는다.', '2. 우유를 냄비에 끓여 데운다.', '3. 구운 고구마의 껍질을 제거한다.', '4. 우유와 고구마를 믹서에 넣고 간다.', '5. 4번을 체에 걸러 부드럽게 한다.', '6. 컵에 담고 고구마칩을 올린다.']",0 5,lacto
바지락 미역국,국&찌개,끓이기,http://www.foodsafetykorea.go.kr/uploadimg/20190405/20190405050145_1554451305215.jpg,"바지락 10g, 미역 5g, 저염간장 5g, 마늘 5g, 참기름 2g, 홍고추 2g, 무 10g, 건새우 10g, 대파 5g, 함초가루 3g","['1. 바지락은 해감하고 미역은 20분 동안 불린다.', '2. 물에 파, 마늘, 홍고추, 건새우, 무를 넣고 끓여 육수를 만든다.', '3. 냄비에 참기름과 미역, 바지락을 넣고 볶은 뒤 저염간장을 넣고 볶는다.', '4. 볶은 냄비에 육수를 넣고 끓인다.', '5. 함초가루로 간을 맞춘다.', '6. 국그릇에 담는다.']",0 3,pesco
단호박견과류샐러드,기타,기타,http://www.foodsafetykorea.go.kr/uploadimg/20190405/20190405060056_1554454856494.jpg,"단호박 25g, 고구마 25g, 아몬드 5g, 호두 5g, 건 블루베리 5g, 당근 10g, 우유 15g, 올리고당 5g","['1. 단호박, 고구마 껍질을 벗긴 뒤 우유에 삶는다.', '2. 아몬드, 호두, 건 블루베리, 당근을 잘게 썬다.', '3. 1을 믹서에 간다.', '4. 잘게 썬 아몬드, 호두, 건 블루베리, 당근을 3에 넣고 섞는다.', '5. 올리고당으로 농도와 간을 맞춘다.', '6. 접시에 담는다.']",0 5,lacto
함박스테이크&토마토카레소스,반찬,기타,http://www.foodsafetykorea.go.kr/uploadimg/20190408/20190408092401_1554683041417.jpg,"소고기(다짐육) 50g, 양송이버섯 5g, 양파 40g, 빵가루 25g, 다진 마늘 5g, 카레가루 15g, 토마토 25g, 당근 15g, 감자 15g, 계란노른자 5g","['1. 양파, 양송이버섯, 당근, 감자, 토마토를 잘게 다진다.', '2. 다진 소고기와 다진 양파, 다진 양송이버섯, 다진 마늘, 빵가루, 계란노른자를 넣고 치댄다.', '3. 반죽을 70g씩 나눠 스테이크 모양을 만들어 굽는다.', '4. 다진 당근, 감자, 양파, 토마토, 마늘과 카레가루를 물에 넣고 끓인다.', '5. 카레 소스가 농도가 날 때 까지 끓인다.', '6. 스테이크와 카레소스를 곁들여 담는다.']",0 1 4,flex
모둠야채 수제피클,반찬,기타,http://www.foodsafetykorea.go.kr/uploadimg/20190408/20190408093328_1554683608074.jpg,"오이 20g, 파프리카 20g, 적양배추 20g, 설탕 15g, 식초 15g, 피클링스파이스 5g, 물 15g","['1. 오이, 파프리카, 적양배추는 한 입 크기로 썬다.', '2. 설탕, 식초, 물, 피클링스파이스를 냄비에 넣고 끓인다.', '3. 2가 끓고 나면 식힌다.', '4. 썰어 둔 야채를 피클물에 넣는다.', '5. 30분 숙성시킨다.', '6. 접시에 담는다.']",0,vegan
바지락 맑은국,국&찌개,끓이기,http://www.foodsafetykorea.go.kr/uploadimg/20190408/20190408093833_1554683913153.jpg,"바지락 30g, 팽이버섯 10g, 홍고추 3g, 쑥갓 1g, 청양고추 3g, 무 8g, 대파 5g, 다시마 5g","['1. 물에 무와 다시마, 대파, 청양고추를 넣고 끓인다.', '2. 끓으면 청양고추와 다시마를 건진다.', '3. 해감한 바지락을 넣고 끓인다.', '4. 팽이버섯 밑둥을 자른다.', '5. 3에 팽이버섯을 넣고 끓인다.', '6. 고명으로 어슷 썬 홍고추, 쑥갓을 올린다.']",0 3,pesco
일본식 계란말이,반찬,굽기,http://www.foodsafetykorea.go.kr/uploadimg/20190408/20190408094417_1554684257181.jpg,"계란 150g, 가츠오부시 10g, 다시마 10g, 설탕 5g, 미림 5g","['1. 물에 다시마를 넣고 끓인다.', '2. 물이 끓어 오르면 다시마를 건진다.', '3. 불을 끈 뒤 가츠오부시를 넣고 체에 걸러 육수를 완성한다.', '4. 계란을 풀어 채에 내린 뒤 육수와 미림, 설탕을 넣는다.', '5. 팬에 기름을 둘러 계란물을 한겹 한겹 만다.', '6. 완성된 계란말이는 모양을 잡고 한입크기로 자른다.']",0 3 4,pesco
"소고기 가라아게, 칠리소스",반찬,기타,http://www.foodsafetykorea.go.kr/uploadimg/20190408/20190408095003_1554684603358.jpg,"소고기 70g, 대파 20g, 토마토 20g, 마늘 10g, 계란노른자 25g, 밀가루 20g, 고춧가루 15g, 식초 50g, 설탕 15g, 전분 10g","['1. 소고기는 채썰고 마늘, 대파는 다진 뒤 섞는다.', '2. 1에 계란노른자와 밀가루, 물을 섞어 반죽하고 조그만 공 모양으로 만들어 튀긴다.', '3. 토마토는 껍질을 제거한 뒤 다지고, 마늘도 다진다.', '4. 식초, 설탕, 물을 끓이다가 다진 토마토, 마늘, 고춧가루를 넣어 끓인다.', '5. 전분으로 소스의 농도를 맞춘다.', '6. 소고기 가라야게에 칠리소스를 곁들인다.']",0 1 4,flex
"삼치튀김, 타르타르소스",반찬,튀기기,http://www.foodsafetykorea.go.kr/uploadimg/20190408/20190408111444_1554689684812.jpg,"삼치 50g, 튀김가루 30g, 계란 60g, 마요네즈 15g, 홍고추 2g, 청양고추 2g, 후추 3g, 양파 5g, 레몬즙 20g, 식용유 5g, 물 20g","['1. 삼치의 살과 가시를 분리한다.', '2. 키친타올로 삼치살의 핏기와 물기를 제거한 뒤 후추와 레몬즙을 뿌려 비린내를 제거한다.', '3. 볼에 튀김가루, 계란, 물, 식용유를 섞어 튀김옷을 만든다.', '4. 삼치에 튀김옷을 입힌 뒤 170℃ 기름에서 두 번 튀긴다.', '5. 삶은 계란, 홍고추, 청양고추, 양파를 다져 볼에 섞은 뒤 마요네즈와 레몬즙을 섞어 소스를 만든다.', '6. 삼치 튀김에 타르타르소스를 곁들여 담는다.']",0 3 4,pesco
두부해물완자,반찬,기타,http://www.foodsafetykorea.go.kr/uploadimg/20190408/20190408112129_1554690089645.jpg,"두부 50g, 오징어 14g, 칵테일 새우 14g, 감자전분 15g, 부침가루 10g, 계란 20g, 꿀 5g, 새우가루 5g, 마늘 2g, 파 2g, 양파 10g, 저염간장 5g","['1. 두부를 으깨고 오징어와 새우는 잘게 다진다.', '2. 볼에 1의 재료와 감자전분을 넣고 섞어 완자모양으로 만든다.', '3. 감자전분과 부침가루를 섞어 완자에 묻힌다.', '4. 가루를 묻힌 완자에 계란물을 입혀 기름 두른 팬에 굴려가며 익힌다.', '5. 마늘과 파를 다진 뒤 새우가루, 꿀, 저염간장을 섞어 소스를 만든다.', '6. 양파를 채 썰어 냄비에 소스와 함께 끓인 뒤 전분물을 넣어 농도를 맞추고 완자를 넣는다.']",0 3 4,pesco
톳나물 두부무침,반찬,기타,http://www.foodsafetykorea.go.kr/uploadimg/20190408/20190408010351_1554696231364.jpg,"톳나물 15g, 두부 40g, 천일염 0.1g, 참깨 0.1g, 참기름 0.1g, 마늘 0.1g","['1. 톳나물을 깨끗이 세척한다.', '2. 끓는 물에 톳나물을 살짝 데친다.', '3. 데친 톳나물의 물기를 제거하고 한 입 크기로 썬다.', '4. 두부를 찜기에 넣고 찐 뒤 으깬다.', '5. 마늘을 잘게 다진다.', '6. 톳나물과 두부를 볼에 담고 나머지 재료들을 섞는다.']",0,vegan
퀴노아 팥수프,기타,끓이기,http://www.foodsafetykorea.go.kr/uploadimg/20190409/20190409045409_1554796449459.jpg,"퀴노아 3g, 팥 10g, 무가당 휘핑크림 25g, 무염 버터 10g, 우유 15g, 닭뼈 20g, 밀가루 10g, 양파 10g, 세발나물 10g, 설탕 3g","['1. 세발나물을 살짝 데쳐 말린 뒤 가루를 내고 닭뼈를 이용해 육수를 만든다.', '2. 퀴노아를 볶아 쓴맛을 제거하고 삶은 팥과 믹서에 곱게 간다.', '3. 팬에 버터 일부를 녹인 뒤 밀가루를 넣어 루를 만든다.', '4. 양파를 갈아 버터 녹인 냄비에 볶은 뒤 닭육수와 2를 넣어 끓인다.', '5. 세발나물가루로 간을 맞추고 향을 낸 뒤 루를 넣어 농도를 맞춘다.', '6. 우유와 휘핑을 넣어 고소함을 더하고 설탕을 소량 넣어 간을 한다.']",0 2 5,pollo
참치 두부 함박스테이크,반찬,굽기,http://www.foodsafetykorea.go.kr/uploadimg/20190409/20190409045909_1554796749564.jpg,"캔참치 20g, 두부 20g, 양파 25g, 토마토 15g, 청피망 20g, 당근 10g, 밀가루 7g, 케찹 15g, 표고버섯가루 1g, 후추 0.5g","['1. 양파, 피망은 반은 다지고 반은 작은 주사위모양으로 썰고 당근은 다진다.', '2. 두부는 칼등으로 으깬 뒤 물기를 제거한다.', '3. 2에 캔참치, 다진채소, 표고버섯가루, 밀가루, 후추를 넣어 반죽한 뒤 치대 모양을 만든다.', '4. 팬에 식용유를 두르고 3을 노릇하게 굽고 1을 볶는다.', '5. 토마토는 주사위모양으로 썰어 케찹과 함께 볶아 소스를 만든다.', '6. 접시에 스테이크와 볶은 채소를 담고 토마토소스를 곁들인다.']",0 3,pesco
김치양배추볶음,반찬,볶기,http://www.foodsafetykorea.go.kr/uploadimg/20190409/20190409051448_1554797688680.jpg,"배추김치 18g, 양배추 15g, 양파 10g, 대파 1g, 간장 0.2g, 보리새우 0.1g, 마늘 0.5g, 흑임자 0.1g, 들기름 2g","['1. 배추김치는 양념을 헹궈내 짠맛을 제거한 뒤 채 썬다.', '2. 양배추, 양파는 곱게 채 썰고 대파는 어슷썬다.', '3. 보리새우와 마늘은 곱게 간다.', '4. 팬에 들기름을 두르고 김치를 볶다가 양배추와 양파를 넣고 볶는다.', '5. 양배추의 숨이 죽으면 간장과 3을 넣어 간을 한다.', '6. 흑임자를 뿌린다.']",0 3,pesco
"돈수육, 해물냉채",일품,기타,http://www.foodsafetykorea.go.kr/uploadimg/20190409/20190409052532_1554798332288.jpg,"돼지고기(삼겹살) 100g, 오징어 15g, 새우 15g, 주꾸미 25g, 적파프리카 5g, 황파프리카 5g, 주황파프리카 5g, 양파 5g, 당근 5g, 오이 5g, 대파 10g, 마늘 10g, 생강 10g, 맛술 5g, 식초 5g, 설탕 5g, 겨자가루 5g, 된장 15g, 통후추 15g","['1. 냄비에 물, 대파, 생강, 마늘, 통후추, 맛술, 된장을 넣고 끓인다.', '2. 1이 끓으면 삼겹살 덩어리를 넣고 35~40분 간 삶는다.', '3. 새우, 오징어, 주꾸미는 모양을 내 데치고 파프리카와 오이, 당근, 양파는 가늘게 채 썬다.', '4. 겨자가루를 개어 숙성시켜 설탕, 식초로 냉채 소스를 만든 뒤 3을 넣고 무친다.', '5. 2의 삽겹살을 모양대로 썬다.', '6. 수육과 해물냉채를 담는다.']",0 1 3,flex
